symbol,cashChange,cashFlow,costOfRevenue,currentAssets,currentCash,currentDebt,grossProfit,netIncome,operatingExpense,operatingGainsLosses,operatingIncome,operatingRevenue,reportDate,researchAndDevelopment,shareholderEquity,totalAssets,totalCash,totalDebt,totalLiabilities,totalRevenue
ACC,3337000,97475000,115703000,135838000,90541000,,97766000,-2345000,76265000,,21501000,213469000,2018-09-30,,3497201000,7046048000.0,50801000,,3483778000,213469000
ACC,3217000,61318000,93410000,95031000,87204000,,107649000,46009000,76795000,,30854000,201059000,2018-06-30,,3614147000,6905017000.0,52608000,,3220882000,201059000
ACC,19215000,108140000,95683000,93713000,83987000,,124726000,25927000,74320000,,50406000,220409000,2018-03-31,,3456503000,7006952000.0,55502000,,3526895000,220409000
ACC,23834000,74265000,89617000,73942000,41182000,,137946000,39062000,74812000,,63134000,227563000,2017-12-31,,3484985000,6897370000.0,41182000,,3398412000,227563000
ACCO,-43400000,91200000,346500000,896600000,95000000,54800000,160800000,35600000,102200000,,58600000,507300000,2018-09-30,,749100000,2803200000.0,95000000,1013400000,2054100000,507300000
ACCO,23200000,-66900000,336400000,944000000,139200000,59700000,162400000,25700000,108500000,300000.0,53900000,498800000,2018-06-30,,748300000,2847600000.0,139200000,1070900000,2099300000,498800000
ACCO,45400000,60400000,278300000,784800000,122700000,42700000,127500000,10400000,111100000,100000.0,16400000,405800000,2018-03-31,,765000000,2754700000.0,122700000,951100000,1989700000,405800000
ACCO,-24400000,89200000,368300000,829600000,76900000,43200000,198500000,74000000,107100000,-1500000.0,91400000,566800000,2017-12-31,,774100000,2799100000.0,76900000,932400000,2025000000,566800000
ACER,37841637,-4750595,,47329504,46185410,,,-3965511,4107362,,-4107362,,2018-09-30,2377916,53105730,55260687.0,46185410,,2154957,
ACER,-4024852,-4019472,,8914946,8343773,,,-4835490,4916106,,-4916106,,2018-06-30,2688159,14056498,16788416.0,8343773,,2731918,
ACER,-3275730,-3227231,,13195054,12368625,,,-3983604,3991001,,-3991001,,2018-03-31,2073971,18565560,21043581.0,12368625,,2478021,
ACER,7240023,-4206500,,16526242,15644355,,,-4214061,4206887,1111.0,-4206887,,2017-12-31,1776210,22335537,24368741.0,15644355,,2033204,
ACET,-48919000,-46435000,138925000,516600000,51547000,14482000,25480000,-21092000,38778000,-708000,-13298000,164405000,2018-09-30,1881000,73762000,774635000.0,52502000,315382000,700873000,164405000
ACET,39443000,45391000,158963000,502627000,100874000,14482000,9914000,-34726000,36807000,2309000,-26893000,168877000,2018-06-30,1725000,95285000,767024000.0,103904000,317398000,671739000,168877000
ACET,-3048000,9510000,158302000,487641000,62032000,190723000,27696000,-267985000,30500000,-904000,-2804000,185998000,2018-03-31,2471000,203382000,831280000.0,65091000,319420000,627898000,185998000
ACET,-7484000,2940000,137259000,477384000,64930000,14482000,33970000,-13864000,30185000,-855000,3785000,171229000,2017-12-31,2122000,397023000,1014944000.0,67984000,326497000,617921000,171229000
ACGL,127904000,624101000,,,709819000,,,227408000,,67707000,,,2018-09-30,,9355148000,32252534000.0,,,22020632000,1398640000
ACGL,-137105000,96706000,,,583109000,,,243646000,,81757000,,,2018-06-30,,9163755000,31853120000.0,,,21828212000,1456043000
ACGL,3361000,400180000,,,732256000,,,150423000,,82774000,,,2018-03-31,,9150372000,32131955000.0,,,22127471000,1236165000
ACGL,-243941000,51908000,,,606199000,,,214640000,,-46606000,,,2017-12-31,,9196602000,32051658000.0,,,22011645000,1361899000
ACH,,,,10508705797.5,,9648207637.5,,,,,,,2017-12-31,,6069811687.5,30772542210.0,4422835383.75,15842749473.75,20699783313.75,
ACH,-270157366.63,,6633400882.24,9437385411.245,2441865258.955,5904192086.49,662671095.12,90825673.22,241534134.765,,421136960.355,7296071977.36,2017-09-30,,5699271166.38,28561027169.22,2726000812.06,11198004315.439999,20626900163.315,7296071977.36
ACH,,,,9109295530.4,,10190561407.0,,,,,,,2017-06-30,,5511838699.25,27702527845.2,2675792691.0,15405013081.25,20021468065.95,
ACH,,,,9573350422.531,,8417509682.666,,,,,,,2016-12-31,,5495815060.722,27431552022.138,3566382619.182,15231464844.438,19398865325.026,
ACHC,-30061000,68869000,,490733000,48928000,33264000,,46232000,659229000,,101687000,760916000,2018-09-30,,2680249000,6529584000.0,48928000,3215226000,3849335000,760916000
ACHC,24083000,144964000,,489222000,79463000,33264000,,58836000,650668000,,115070000,765738000,2018-06-30,,2653301000,6503147000.0,79463000,3221052000,3849846000,765738000
ACHC,-11070000,72350000,,503893000,57808000,33830000,,50819000,647970000,940000.0,94271000,742241000,2018-03-31,,2701619000,6584729000.0,57808000,3241918000,3883110000,742241000
ACHC,-7656000,128226000,,471550000,67290000,34830000,,69629000,618643000,,105869000,733538000,2017-12-31,,2572871000,6424502000.0,67290000,3239888000,3851631000,724512000
ACHN,1170000,-13000000,,286434000,36443000,156000,,-15884000,17289000,,-17289000,,2018-09-30,13137000,280506000,289177000.0,282066000,169000,8671000,
ACHN,-1801000,-13212000,,291905000,35273000,153000,,-17199000,18486000,,-18486000,,2018-06-30,11392000,294559000,302789000.0,286745000,206000,8230000,
ACHN,-6574000,-24098000,,309500000,37074000,151000,,-20588000,20065000,,-20065000,,2018-03-31,14750000,307270000,315566000.0,303864000,243000,8296000,
ACHN,-8598000,-20249000,,303938000,43496000,170000,,-23203000,24355000,,-24355000,,2017-12-31,15684000,324515000,337613000.0,300074000,301000,13098000,
ACHV,-3525000,-2981000,,13519000,11805000,,,-3240000,3294000,,-3294000,,2018-09-30,1541000,14164000,17141000.0,13145000,,2977000,
ACHV,10892000,-1868000,,15572000,15330000,,,-2788000,2796000,,-2796000,,2018-06-30,1045000,16442000,19220000.0,15280000,,2778000,
ACHV,-1118000,-2233000,,4746000,4437000,,,-3022000,3014000,,-3014000,,2018-03-31,1201000,6142000,8460000.0,4165000,,2318000,
ACHV,-2457000,-3623000,,5908000,5556000,27000.0,,-3740000,3782000,-1311000.0,-3782000,,2017-12-31,2153000,7879000,9892000.0,5284000,,2013000,
ACIA,-30295000,29863000,49981000,449474000,70361000,,44833000,8151000,36830000,,8003000,94814000,2018-09-30,24696000,510528000,605378000.0,323108000,,94850000,94814000
ACIA,15521000,8754000,39798000,431517000,100656000,,25205000,-3245000,37324000,,-12119000,65003000,2018-06-30,24340000,505927000,592169000.0,303415000,,86242000,65003000
ACIA,17640000,9060000,48870000,459077000,85135000,,24071000,-9078000,38733000,,-14662000,72941000,2018-03-31,24445000,500209000,602940000.0,307675000,,102731000,72941000
ACIA,-46636000,20076000,46587000,447247000,67495000,,40016000,-20364000,35073000,,4943000,86603000,2017-12-31,24430000,502050000,611250000.0,279428000,,109200000,86603000
ACIU,99549838.734,-12058531.011,,208966674.087,202780070.262,,,-13764302.436,14741938.596,139516.827,-12394593.441,2347345.155,2018-09-30,11758111.566,195502791.096,212558468.604,202780070.262,,17055677.508,2347345.155
ACIU,-7473029.592,-7202457.864,,109925822.076,103649163.744,,,-11249928.228,13728486.408,139324.248,-11681025.72,2047460.688,2018-06-30,10634074.668,96308391.228,113636087.376,103649163.744,,17327696.148,2047460.688
ACIU,-15203462.986,-13988737.107,,122049032.45,114941995.189,,,-12172412.734,13394475.18,144635.178,-11866373.082,1528102.098,2018-03-31,10553127.589,110916316.068,125784393.134,114941995.189,,14868077.066,1528102.098
ACIU,6649529.76,6525364.158,,132922868.508,127630951.074,,,4272938.568,13579201.746,83119.122,3271404.456,16850606.202,2017-12-31,10420675.11,119895741.918,135466724.106,127630951.074,,15570982.188,16850606.202
ACIW,17194000,29351000,102473000,413335000,76342000,18765000,143052000,15233000,114693000,,28359000,245525000,2018-09-30,36008000,962938000,1984324000.0,76342000,674924000,1021386000,245525000
ACIW,-12662000,25975000,116261000,389986000,59033000,22988000,118734000,-14574000,120892000,,-2158000,234995000,2018-06-30,37862000,940715000,1965736000.0,59033000,677799000,1025021000,234995000
ACIW,2852000,45136000,107336000,419294000,74281000,20379000,101974000,-19428000,118678000,,-16704000,209310000,2018-03-31,36791000,979022000,2015169000.0,74281000,679240000,1036147000,209310000
ACIW,5777000,61125000,115993000,421821000,69710000,17786000,210402000,33164000,102365000,,108037000,326395000,2017-12-31,30732000,764597000,1861639000.0,69710000,685729000,1097042000,326395000
ACLS,164000.0,1880000,55461000,367283000,155593000,,39913000,8838000,29245000,,10668000,95374000,2018-09-30,12845000,397074000,519232000.0,148716000,,122158000,95374000
ACLS,5540000.0,6840000,70333000,362935000,154942000,,49000000,14669000,29733000,,19267000,119333000,2018-06-30,12553000,385614000,508431000.0,147297000,,122817000,119333000
ACLS,7997000.0,8500000,75029000,361597000,148471000,,47156000,13915000,28654000,,18502000,122185000,2018-03-31,12233000,371527000,505144000.0,140957000,,133617000,122185000
ACLS,,15962000,79676000,339775000,76811000,,36720000,91680000,25956000,,10764000,116396000,2017-12-31,10917000,353610000,488218000.0,133407000,,134608000,116396000
ACM,88766000,531886000,5117804000,7127322000,886733000,143051000,188046000,83977000,35741000,-23295000,152305000,5305850000,2018-09-30,,4092780000,14681131000.0,886733000,3626797000,10402757000,5305850000
ACM,-56926000,71844000,4962741000,7043842000,801419000,172979000,185179000,60910000,35159000,-32987000,150020000,5147920000,2018-06-30,,4077732000,14727417000.0,801419000,3880272000,10467283000,5147920000
ACM,50836000,118395000,4649638000,6923960000,867225000,133739000,141272000,-119733000,30217000,10070000,111055000,4790910000,2018-03-31,,4040752000,14617332000.0,867225000,3948715000,10352707000,4790910000
ACM,7922000,52428000,4774680000,6842040000,813166000,163275000,136152000,111314000,34670000,-45738000,101482000,4910832000,2017-12-31,,4104369000,14622951000.0,813166000,3902176000,10292170000,4910832000
ACMR,894000,1385000,12892000,82777000,18238000,10163000,10287000,3853000,6883000,-117000,3404000,23179000,2018-09-30,2264000,49332000,89413000.0,18238000,,40081000,23179000
ACMR,2684000,3275000,12149000,81879000,17435000,9932000,8724000,3215000,6393000,-117000,2331000,20873000,2018-06-30,2419000,45597000,87833000.0,17435000,,42236000,20873000
ACMR,-2645000,-7393000,4621000,66494000,15186000,10376000,5122000,-2780000,7026000,-1000,-1904000,9743000,2018-03-31,1541000,43002000,71934000.0,15186000,,28932000,9743000
ACMR,40000,-3440000,8019000,62914000,17681000,5106000,9173000,3384000,5408000,-16000,3765000,17192000,2017-12-31,2062000,39857000,67891000.0,17681000,,28034000,17192000
ACN,-707528000,1027508000,7308121000,13540408000,4363790000,4727000,3297425000,1274720000,1668413000,,1629012000,10605546000,2018-11-30,,12678856000,26706412000.0,4366906000,24623000,13650844000,10605546000
ACN,1202674000,2109258000,7419118000,13585559000,5061360000,5337000,3223131000,1029524000,1770460000,,1452671000,10149787000,2018-08-31,,10364753000,24449083000.0,5064552000,25013000,13724495000,10642249000
ACN,422349000,1987538000,7519726000,12336872000,3928845000,2840000,3319128000,1043020000,1699402000,,1619726000,10314999000,2018-05-31,,9797325000,23250793000.0,3932106000,28798000,13098057000,10838854000
ACN,-124823000,924057000,7219438000,12284948000,3595079000,2914000,2848394000,863703000,1565630000,,1282764000,9585442000,2018-02-28,,9682687000,23132979000.0,3598497000,28837000,12694553000,10067832000
ACNB,643000,6907000,,,63696000,,,6039000,,-184000,,,2018-09-30,,164512000,1647799000.0,,,1483287000,18538000
ACNB,2856000,6959000,,,63053000,,,5507000,,-99000,,,2018-06-30,,160307000,1623342000.0,,,1463035000,18408000
ACNB,25756000,7621000,,,60197000,33435000.0,,4913000,,-114000,,,2018-03-31,,156605000,1611015000.0,,128751000.0,1454410000,17274000
ACNB,-15050000,7052000,,,34441000,36908000.0,,2517000,,-100000,,,2017-12-31,,153966000,1595432000.0,,131508000.0,1441466000,17102000
ACOR,77713000,78172000,25391000,546595000,321631000,624000,117423000,-13911000,89126000,,28297000,142814000,2018-09-30,22855000,598625000,1311085000.0,460946000,341457000,712460000,142814000
ACOR,17486000,56258000,31094000,494552000,244072000,629000,122208000,46197000,63173000,,59035000,153302000,2018-06-30,25910000,606635000,1250616000.0,391716000,339006000,643981000,153302000
ACOR,-81369000,28701000,21350000,428188000,227048000,663000,84815000,-8199000,84361000,,454000,103003000,2018-03-31,30560000,549925000,1187073000.0,333043000,337791000,637148000,106165000
ACOR,114113000,59897000,50398000,441698000,307068000,645000,138000000,-171064000,57861000,-3534000.0,80139000,188398000,2017-12-31,35142000,519987000,1197969000.0,307068000,335120000,677982000,188398000
ACP,,,,,,,,,,,,,2018-10-31,,184028464,267771811.0,,,83743347,
ACP,,,,,,,,,,,,,2018-04-30,,198299436,296673337.0,,,98373901,
ACRE,-11000,10163000,,5413000,5413000,,,9957000,3791000,,-3791000,,2018-09-30,,424158000,1731512000.0,5034000,,1307354000,
ACRE,-156000,8430000,,5424000,5424000,,,9303000,4247000,,-4247000,,2018-06-30,,422196000,1817516000.0,5045000,,1395320000,
ACRE,-23142000,9695000,,5580000,5580000,,,9318000,3738000,,-3738000,,2018-03-31,,420714000,1744155000.0,5201000,,1323441000,
ACRE,94000,7376000,14348000.0,1755005000,28343000,,10872000.0,6183000,3892000,,56047000,97541000.0,2017-12-31,,419170000,1770219000.0,1754626000,,1351049000,97541000.0
ACRS,-19445000,-29858000,1193000,145519000,26590000,591000,435000,-32740000,33885000,,-33450000,1628000,2018-09-30,15931000,146328000,176176000.0,134271000,,29848000,1628000
ACRS,-8846000,-21833000,1181000,171172000,46035000,552000,2495000,-31218000,34473000,,-31978000,2676000,2018-06-30,13984000,174203000,201819000.0,164604000,,27616000,3676000
ACRS,34679000,-21872000,967000,192256000,54881000,142000,151000,-30229000,31099000,,-30948000,1118000,2018-03-31,13606000,200472000,220622000.0,186977000,,20150000,1118000
ACRS,-39853000,-18210000,754000,200221000,20202000,142000,245000,-22934000,25687000,,-25442000,999000,2017-12-31,13189000,225262000,243509000.0,193857000,,18247000,999000
ACRX,24293000,-6301000,875000,66004000,57744000,8372000,-498000,-12458000,8830000,-22000.0,-9328000,377000,2018-09-30,3642000,-37787000,77744000.0,63561000,13874000,115531000,377000
ACRX,-10330000,-6410000,749000,52961000,33451000,8139000,69000,-10541000,7222000,,-7153000,818000,2018-06-30,3278000,-48966000,64620000.0,50122000,15678000,113586000,818000
ACRX,-9299000,-7374000,1114000,53658000,43781000,7920000,-771000,-11592000,7498000,,-8269000,343000,2018-03-31,3513000,-46880000,65813000.0,51176000,17414000,112693000,343000
ACRX,-15034000,-6676000,962000,63413000,52902000,7727000,-222000,-9885000,7585000,-423000.0,-7807000,740000,2017-12-31,3676000,-36509000,75552000.0,60469000,19096000,112061000,740000
ACST,-5318341.8,-5070617.0,,5698444.54,4620841.66,,,-17595428.06,8080473.32,134700.36,-8080473.32,,2018-09-30,7066349.92,-11475851.36,15420868.8,4620841.66,,26896720.16,
ACST,3453605.233,-4285606.67,,10535893.769,9789147.74,,,-5648931.989,7553476.907,-94389.916,-7553476.907,,2018-06-30,6764864.383,5738754.651,20487940.235,9789147.74,,14749185.584,
ACST,-3501514.5,-3378369.0,,7351554.0,6368713.5,,,-6304430.0,5701869.0,-126243.5,-5701869.0,,2018-03-31,4688048.5,6369488.0,17781745.5,6368713.5,,11412257.5,
ACST,5790427.94,-3539301.67,,10728433.64,9919745.75,,,-4833838.43,4095125.5,81902.51,-4095125.5,,2017-12-31,3407303.45,12112824.61,21807537.25,9919745.75,,9694712.64,
ACTG,9412000,-2132000,10313000,157103000,109562000,,3412000,-33195000,8375000,5539000.0,-4963000,13725000,2018-09-30,84000,200298000,220276000.0,143410000,,18134000,13725000
ACTG,-50139000,-40339000,9686000,143982000,100150000,,-3201000,-28427000,7425000,,-10626000,6485000,2018-06-30,327000,232863000,250467000.0,134844000,,16091000,6485000
ACTG,13685000,49970000,45578000,188203000,150289000,,16515000,-32038000,7545000,,8970000,62093000,2018-03-31,166000,265460000,317835000.0,179648000,,50782000,62093000
ACTG,47035000,-10445000,9728000,139695000,136604000,,-6270000,-110203000,1060000,,-7330000,3458000,2017-12-31,195000,294301000,308768000.0,136604000,,13109000,3458000
ACU,2078000,751000,22281000,78434000,4021000,,12450000,807000,11077000,,1373000,34731000,2018-09-30,,52491000,115183000.0,4021000,,62692000,34731000
ACU,989000,-672000,25039000,81440000,1894000,,14712000,2436000,11087000,,3625000,39751000,2018-06-30,,52224000,118578000.0,1894000,,66354000,39751000
ACU,-8305000,-4575000,19585000,70217000,1065000,,12124000,764000,10759000,,1365000,31709000,2018-03-31,,50492000,107246000.0,1065000,,56754000,31709000
ACU,2286036,6006876,19544076,77817645,9338269,266667.0,10626273,-654521,9925220,,701053,30170349,2017-12-31,,49937993,114729806.0,9338269,47428126.0,64791813,30170349
ACV,,,,,,,,,,,,,2018-07-31,,241310748,354199111.0,,,112888363,
ACV,,,,,,,,,,,,,2018-01-31,,245382023,365441027.0,,,120059004,
ACV,,,,,,,,,,,,,2017-07-31,,230148932,351010368.0,,,120861436,
ACY,2391500,3352100,245300,25993000,6769500,140247200,7189600,-4483700,5381800,,1807800,7434900,2018-09-30,,43119100,227951000.0,6769500,,184831900,7434900
ACY,-415100,6639500,1571000,29595700,4378000,147642500,5614200,-81100,3627800,,1986400,7185200,2018-06-30,,47602900,245236500.0,4378000,,197633600,7185200
ACY,-3864700,4552000,1538000,30845500,4793100,133635400,5303900,317300,2570200,,2733700,6841900,2018-03-31,,47684000,226187900.0,4793100,,178503900,6841900
ACY,2128600,1207700,2093700,36043900,8657800,145598200,9255300,6017500,5193300,,4062000,12381000,2017-12-31,,47366700,236409900.0,8657800,,189043200,11349000
ADAP,111043000,9939000,,261605000,157244000,,,5242000,33774000,2006000,7018000,40792000,2018-09-30,23484000,276155000,309625000.0,237733000,,33470000,40792000
ADAP,-14100000,-35363000,,161654000,46507000,,,-43845000,37915000,12087000,-28877000,9038000,2018-06-30,26624000,165102000,211299000.0,129028000,,46197000,9038000
ADAP,-32106000,-47279000,,195663000,57735000,,,-21078000,36936000,-6699000,-28740000,8196000,2018-03-31,25732000,191262000,247068000.0,161834000,,55806000,8196000
ADAP,-61367000,-21356000,,230183000,88296000,,,-27263000,33970000,-1067000,-29700000,4270000,2017-12-31,25148000,202984000,281147000.0,208261000,,78163000,4270000
ADBE,-106154000,1107993000,359261000,4857039000,1642775000,,2105364000,678240000,1384818000,,720546000,2464625000,2018-11-30,415958000,9362114000,18768682000.0,3228962000,,9406568000,2464625000
